id,type,name,creator,starring,year,rating,time,genres,country,describle
70306400,Movie,Kung Fu Jungle,,"Donnie Yen, Wang Baoqiang, Charlie Yeung",2014,TV-MA,99 min,"Crime Movies ,Martial Arts Movies ,Action & Adventure Movies ",China,"In exchange for his own freedom, a former martial arts instructor convicted of murder offers to catch a cunning killer on the loose."
70259456,Movie,The Thieves,,"Kim Yun-seok, Lee Jung-jae, Kim Hye-soo",2012,TV-14,135 min,"Crime Movies ,Action & Adventure Movies",South Korea,This slick caper flick finds Korean and Chinese professional thieves joining forces to pinch a $20 million diamond from an impenetrable casino vault.
81478985,Movie,Kill Boksoon,,"Jeon Do-yeon, Sul Kyung-gu, Kim Si-a",2023,TV-MA,136 min,Action & Adventure Movies,South Korea,"At work, she's a renowned assassin. At home, she's a single mom to a teenage daughter. Killing? That's easy. It's parenting that's the hard part."
81313227,Movie,Rurouni Kenshin: The Final,,"Takeru Satoh, Emi Takei, Mackenyu",2021,TV-14,139 min,"Period Pieces ,Action & Adventure Movies",Japan,"In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge."
80117824,Movie,Train to Busan,,"Gong Yoo, Jung Yu-mi, Don Lee",2016,TV-14,117 min,"Horror Movies ,Action & Adventure Movies",South Korea,"As a zombie outbreak sweeps the country, a dad and his daughter take a harrowing train journey in an attempt to reach the only city that's still safe."
70286084,Movie,Cold War,,"Aaron Kwok, Andy Lau, Charlie Yeung",2012,TV-14,101 min,"Crime Movies ,Action & Adventure Movies ",China,"After five specially trained officers and a van full of firearms fall off the grid, the Hong Kong police start receiving calls from the hijackers."
80007759,Movie,Firestorm,,"Andy Lau, Lam Ka Tung, Yao Chen",2013,TV-MA,109 min,"Crime Movies ,Action & Adventure Movies ",China,"When a wave of bloody daylight heists terrifies citizens and shames the police, a straightlaced cop plays dirty to stop a ruthless criminal gang."
81399639,Movie,Carter,,"Joo Won, Lee Sung-jae, Jeong So-ri",2022,TV-MA,134 min,Action & Adventure Movies,South Korea,"A man wakes up missing his memories. Directed by a mysterious voice from a device in his ear, he sets off on a hostage rescue mission rife with danger."
81249457,Movie,Long Live the King,,"Kim Rae-won, Won Jin-a, Jin Sun-kyu",2019,TV-14,117 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies",South Korea,"After falling in love, a mob boss trades his notorious ways for a life as the people's hero — and as a candidate for a seat in the National Assembly."
80177865,Movie,The Prison,,"Han Seok-kyu, Kim Rae-won, Lee Kyung-yung",2017,TV-MA,119 min,"Crime Movies ,Action & Adventure Movies",South Korea,A cop-turned-convict discovers a crime syndicate inside a prison lorded over by an inmate crime boss -- and joins in on their nightly heists.
80108208,Movie,Phantom Detective,,"Lee Je-hoon, Kim Sung-kyun, Park Geun-hyeong",2016,TV-14,126 min,"Crime Movies ,Mystery Movies ,Movies Based on Books ,Action & Adventure Movies",South Korea,"After 20 long years, a private eye finally tracks down his mother's killer only to find he's been kidnapped by a vicious, power-hungry organization."
81000511,Movie,Revenger,,"Bruce Khan, Park Hee-soon, Yoon Jin-seo",2018,TV-MA,101 min,"Martial Arts Movies ,Action & Adventure Movies",South Korea,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals."
80008748,Movie,Kundo: Age of the Rampant,,"Ha Jung-woo, Gang Dong-won, Lee Kyung-yung",2014,TV-MA,137 min,"Drama Movies ,Period Pieces ,Action & Adventure Movies ,Social Issue Dramas",South Korea,"In an era where status and wealth are decided by birth, a band of thieves risks their lives to steal from the rich and give to the poor and oppressed."
81002312,Movie,Believer,,"Cho Jin-woong, Ryu Jun-yeol, Kim Sung-ryoung",2018,TV-MA,123 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies",South Korea,A dogged detective in pursuit of a faceless drug kingpin gets a much-needed break when a survivor from a mysterious factory explosion decides to help.
81465109,Movie,JUNG_E,,"Kang Soo-youn, Kim Hyun-joo, Ryu Kyung-soo",2023,TV-PG,99 min,"Sci-Fi Movies ,Drama Movies ,Action & Adventure Movies",South Korea,"In a post-apocalyptic near-future, a researcher at an AI lab leads the effort to end a civil war by cloning the brain of a heroic soldier — her mother."
81623336,Movie,The Assassin,,"Shin Hyun-joon, Lee Moon-sik, Kim Min-kyung",2023,TV-MA,100 min,"Drama Movies ,Period Pieces ,Action & Adventure Movies",South Korea,"Inan, the most famed and feared assassin in the Joseon Dynasty, goes on a final mission — one which he may not live to complete."
80144372,Movie,Asura: The City of Madness,,"Jung Woo-sung, Hwang Jung-min, Ju Ji-hoon",2016,TV-MA,132 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies ,Social Issue Dramas",South Korea,"Caught between a corrupt mayor and a prosecutor intent on exposing political depravity, a police detective must decide whose side he's on."
81161926,Movie,The Merciless,,"Sul Kyung-gu, Yim Si-wan, Kim Hie-won",2017,TV-MA,120 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies",South Korea,Two former inmates who met in prison try to survive the brutal world of organized crime where no one can be trusted -- and everyone’s betrayed.
80013891,Movie,Rurouni Kenshin: The Legend Ends,,"Takeru Satoh, Emi Takei, Yusuke Iseya",2014,TV-14,134 min,"Period Pieces ,Action & Adventure Movies",Japan,Kenshin trains with his master to learn the final techniques he needs to stop Shishio from taking down the government and plunging Japan into chaos.
81304899,Movie,High & Low The Worst,,"Kazuma Kawamura, Jun Shison, Yuki Yamada",2019,TV-14,125 min,Action & Adventure Movies,Japan,"The street fighters of Oya High go up against the delinquent brawlers of Housen Academy in this action-packed “High & Low,” “Crows” and ""Worst"" crossover."
81651403,Movie,Shock Wave 2,,"Andy Lau, Sean Lau, Ni Ni",2020,TV-14,120 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies ",China,"After waking up with memory loss, a disgruntled former bomb disposal expert becomes a suspect in an attack as the truth about his past comes to light."
80226217,Movie,Shockwave Tunnel,,"Andy Lau, Jiang Wu, Song Jia",2017,TV-MA,118 min,"Crime Movies ,Action & Adventure Movies ",China,A deadly rivalry between a bomb-disposal expert and an explosive-crazed criminal threatens a busy traffic tunnel in Hong Kong.
80196353,Movie,Tracer,,"Truong Ngoc Anh, Vinh Thuy, Thien Nguyen",2016,TV-14,94 min,"Crime Movies ,Martial Arts Movies ,Action & Adventure Movies",Vietnam,A cop with a lethal skill set runs afoul of a ruthless gang boss and ignites a war between well-armed factions on both sides of the law.
81642914,Movie,578: Magnum,,"Alexandre Nguyen, Le Thanh Thao, H'Hen Nie",2022,TV-MA,107 min,"Drama Movies ,Action & Adventure Movies",Vietnam,"When his daughter is kidnapped, an unassuming truck driver unleashes lethal skills from his past to take on the crime syndicate behind the abduction."
81513482,Movie,Arisaka,,"Maja Salvador, Mon Confiado, Arthur Acuña",2020,TV-MA,95 min,Action & Adventure Movies,Philippines,A police officer must retrace the trail of the Bataan Death March in order to escape her captors — and exact her revenge.
80203776,Movie,Bitcoin Heist,,"Kate Nhung, Huyme, Petey Majik Nguyen",2016,TV-14,115 min,"Crime Movies ,Action & Adventure Movies",Vietnam,"A unconventional, efficient Interpol special agent goes rogue and assembles a team of thieves to catch a shadowy hacker called ""The Ghost."""
70299880,Movie,The Raid 2,,"Iko Uwais, Tio Pakusadewo, Arifin Putra",2014,TV-MA,150 min,"Crime Movies ,Martial Arts Movies ,Action & Adventure Movies",Indonesia,"This action-packed sequel finds Rama working undercover as a prisoner to befriend Uco, the son of a powerful new crime lord, Bangun."
80148162,Movie,The Night Comes for Us,,"Joe Taslim, Iko Uwais, Asha Kenyeri Bermudez",2018,TV-MA,120 min,"Crime Movies ,Martial Arts Movies ,Action & Adventure Movies",Indonesia,"After sparing a girl's life during a massacre, an elite Triad assassin is targeted by an onslaught of murderous gangsters."
81504695,Movie,The Assistant,,"Iedil Dzuhrie Alaudin, Hairul Azreen, Henley Hii",2022,TV-MA,123 min,Action & Adventure Movies,Malaysia,"After losing his family during his incarceration, an innocent ex-convict seeks revenge with the help of an unhinged assistant."
81593636,Movie,4 Kings,,"Arak Amornsupasiri, Itkron Pungkiatrassamee, Poom Rungsrithananon",2021,TV-MA,138 min,"Drama Movies ,Action & Adventure Movies",Thailand,"After his teenage daughter is gravely injured in a school fight, a single dad reminisces about gang warfare in his days as a student during the '90s."
81651405,Movie,The Foggy Mountain,,"Peter Pham, Simon Kook, Thach Kim Long",2020,TV-MA,86 min,"Sports Movies ,Martial Arts Movies ,Action & Adventure Movies",Vietnam,"Torn from his quiet life, a martial artist returns to his mountain village to seek revenge against those responsible for his wife’s death."
81408885,Movie,"Sultan Agung: Throne, Rebellion, and Love",,"Ario Bayu, Marthino Lio, Adinia Wirasti",2018,TV-14,159 min,"Drama Movies ,Period Pieces ,Movies Based on Real Life ,Action & Adventure Movies ,Social Issue Dramas",Indonesia,"In the 17th Century, Sultan Agung of Mataram must navigate affairs of the heart and lead his people through upheaval in the Indonesian archipelago."
80109145,Movie,Headshot,,"Iko Uwais, Chelsea Islan, Julie Estelle",2016,TV-MA,118 min,"Crime Movies ,Martial Arts Movies ,Action & Adventure Movies",Indonesia,"When a young man wakes from a coma, memories of brutal violence begin to surface, putting his life -- and that of his doctor -- in jeopardy."
81048780,Movie,Game Changer,,"Pitawat Pruksakit, Isara Kitnitchee, Sim Kyutae",2021,TV-14,101 min,Action & Adventure Movies,Thailand,"When the city's mafia boss dies, his four aides decide to keep his death a secret and continue to run his rackets — but deception is a dangerous game."
81380027,Movie,Juara,,"Bisma Karisma, Tora Sudiro, Cut Mini Theo",2016,TV-PG,101 min,"Sports Movies ,Drama Movies ,Action & Adventure Movies",Indonesia,"After an innocent crush leads to trouble, a teen who struggles with bullying realizes his martial arts talents with help from an unexpected mentor."
81644707,Movie,Circle Line,,"Jesseca Liu, Andie Chen, Peter Yu",2022,TV-14,79 min,"Horror Movies ,Action & Adventure Movies",Singapore,"After a subway train derails and crashes into an abandoned tunnel, several commuters must find their way home while a bigger danger lurks in the dark."
81285890,Movie,Tarung Sarung,,"Panji Zoni, Yayan Ruhian, Maizura",2020,TV-PG,115 min,"Drama Movies ,Martial Arts Movies ,Action & Adventure Movies",Indonesia,"Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business."
80236341,Movie,Maria,,"Cristine Reyes, Germaine De Leon, KC Montero",2019,TV-MA,89 min,"Crime Movies ,Martial Arts Movies ,Action & Adventure Movies",Philippines,"An ex-assassin tries to leave her dark past behind until a power-hungry gang targets her and her family, forcing her to summon her killer instincts."
81243243,Movie,Wira,,"Hairul Azreen, Fify Azmi, Ismi Melinda",2019,TV-14,108 min,"Drama Movies ,Martial Arts Movies ,Action & Adventure Movies",Malaysia,"After a long stint in the army, an ex-lieutenant returns home and enters an underground MMA match to take on a local mobster and protect his family."
81648737,Movie,Deleted,,"Zheng Geping, Vincent Ng, Fattah Amin",2022,TV-14,85 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies",Singapore,"Fresh out of prison, an ex-convict must go undercover and work with authorities to rescue his abducted daughter."
81349124,Movie,Chennai 2 Singapore,,"Gokul Anand, Anju Kurian, Anu Kurian",2017,TV-14,122 min,"Comedy Movies ,Action & Adventure Movies ",Singapore,"A fledgling filmmaker travels to Singapore to secure financing for his debut feature, but madcap misadventures constantly throw his plans off course."
80013790,Movie,Rurouni Kenshin: Kyoto Inferno,,"Takeru Satoh, Emi Takei, Yusuke Iseya",2014,TV-14,138 min,"Period Pieces ,Action & Adventure Movies",Japan,Warrior turned pacifist Kenshin Himura reluctantly takes on a vile assassin scheming to topple the Meiji government with help from some hired killers.
81238549,Movie,Rise,,"Truong Ngoc Anh, Kim Ly, Chi Bao",2014,TV-14,92 min,"Drama Movies ,Movies Based on Books ,Action & Adventure Movies",Vietnam,"From prison to posh living, a former street vendor rises up the ranks of a criminal empire but vengeance threatens to take her down."
81304894,Movie,High & Low The Movie,,"Takanori Iwata, Akira, Sho Aoyagi",2016,TV-14,128 min,Action & Adventure Movies,Japan,The five rival gangs ruling the SWORD district unite to face off against a 500-member strong attack led by a legendary gang leader.
81304896,Movie,High & Low The Movie 2 / End of Sky,,"Takanori Iwata, Keiji Kuroki, Aoi Nakamura",2017,TV-14,124 min,Action & Adventure Movies,Japan,"The peaceful truce in the SWORD district is violently disrupted by the intrusion of two brutal gangs, causing loyalties and rivalries to erupt."
81030202,Movie,Trivisa,,"Lam Ka Tung, Richie Ren, Jordan Chan",2016,TV-MA,97 min,"Crime Movies ,Drama Movies ,Action & Adventure Movies ",China,"Against the backdrop of Hong Kong's handover from British rule, a trio of notorious criminals cross paths in a grand scheme that quickly derails."
70242535,Movie,Nightfall,,"Simon Yam, Nick Cheung, Shawn Dou",2012,TV-MA,103 min,"Crime Movies ,Action & Adventure Movies ",China,"When a master concert pianist is found brutally murdered, detective George Lam is tasked with ferreting out the killer."
80144152,Movie,S Storm,,"Louis Koo, Julian Cheung, Vic Chou",2016,TV-MA,94 min,"Crime Movies ,Action & Adventure Movies ",China,Anti-corruption investigator William Luk must join forces with detective Lau Po-keung to bring down a crime syndicate involved in sports betting.
70309225,Movie,That Demon Within,,"Daniel Wu, Nick Cheung, Shatina Chen",2014,TV-MA,111 min,"Crime Movies ,Action & Adventure Movies ",China,A straight-arrow Hong Kong beat cop is haunted by dark visions after he saves a gangster's life and gets caught in a spiraling cycle of violence.
81259347,Movie,A Hard Day,,"Dingdong Dantes, John Arcilla, Al Tantay",2021,TV-MA,116 min,Action & Adventure Movies,Philippines,"After a tragic car accident, a detective scrambles to cover his tracks amid his mother's funeral and threats from a blackmailer."
81058434,Movie,Freaks – You're One of Us,,"Cornelia Gröschel, Tim Oliver Schultz, Wotan Wilke Möhring",2020,TV-14,92 min,"Sci-Fi Movies ,Drama Movies ,Independent Movies ,Social Issue Dramas",Germany,"Tipped by a mysterious tramp, a meek fry cook discovers she has superpowers — and kindred spirits — and uncovers an unsavory, widespread conspiracy."
